customer_id,first_name,last_name,email,country,age,annual_revenue,account_status
C100082,Avery,Garcia,,Canada,79,395586,Active
C203799,Avery,Smith,avery.smith3799@example.com,US,52,176079,Active
C201729,Alex,Chen,,USA.,30,"$125,500",Inactive
C200659,Casey,Kim,casey.kim659@example.com,Australia,52,79794,Inactive
C201431,Reese,Kim,,Germany,26,152183,Prospect
C202825,Taylor,Johnson,,US,32,"$125,500",Prospect
C200856,Casey,Garcia,casey.garcia856@example.com,Australia,79,431430,Active
C203271,Alex,Kim,,Australia,43,354990,Active
C200537,Jamie,Miller,jamie.miller537@example.com,Australia,27,399856,Prospect
C100032,Reese,Garcia,reese.garcia455@example.com,Germany,48,333604,Prospect
C100344,Alex,Wilson,,US,72,327292,Prospect
C201442,Quinn,Kim,,Australia,56,226534,Active
C200879,Taylor,Miller,taylor.miller879@example.com,Mexico,26,411645,Active
C201399,Morgan,Kim,,United States,43,107050,Inactive
C203311,Quinn,Smith,,United States,80,273675,Inactive
C201711,Alex,Wilson,alex.wilson1711@example.com,Germany,71,381959,Inactive
C203095,Alex,Kim,,United Kingdom,44,232926,Inactive
C203407,Alex,Chen,alex.chen3407@example.com,Canada,42,194372,Active
C100335,Jordan,Smith,,Germany,69,98810,Active
C200112,Avery,Davis,avery.davis112@example.com,united states,70,96711,Active
C202264,Reese,Brown,,United States,78,274836,Inactive
C202240,Jamie,Smith,jamie.smith2240@example.com,United States,35,"$45,000",Prospect
C202188,Jamie,Wilson,,us,57,456957,Active
C200543,Taylor,Garcia,taylor.garcia543@example.com,U.S.A.,81,94293,Inactive
C201921,Taylor,Kim,,Canada,40,151292,Active
C201523,Taylor,Smith,taylor.smith1523@example.com,Australia,46,239711,Active
C100033,Jordan,Davis,,Canada,32,N/A,Prospect
C100334,Morgan,Chen,morgan.chen2485@example.com,United States,58,430291,Active
C203695,Jordan,Patel,jordan.patel3695@example.com,United States,51,18504,Inactive
C202124,Casey,Miller,,United States,64,431883,Prospect
C202784,Taylor,Miller,taylor.miller2784@example.com,Canada,49,436349,Prospect
C100372,Jordan,Wilson,,Germany,33,68708,Active
C204001,Casey,Johnson,casey.johnson4001@example.com,United States,28,436723,Active
C200774,Jordan,Smith,jordan.smith774@example.com,United States,21,470741,Inactive
C100079,Casey,Garcia,,USA,77,196072,Active
C201964,Taylor,Wilson,taylor.wilson1964@example.com,US,75,244423,Prospect
C202609,Jamie,Johnson,,United States,24,41692,Inactive
C201815,Reese,Davis,reese.davis1815@example.com,Mexico,47,43605,Active
C200877,Casey,Smith,casey.smith877@example.com,United States,30,330636,Inactive
C100243,Reese,Brown,,United States,55,N/A,Prospect
C201454,Alex,Davis,,United States,58,225807,Active
C203810,Riley,Kim,riley.kim3810@example.com,United states,54,441036,Inactive
C100375,Riley,Johnson,riley.johnson1245@example.com,United states,67,334738,Active
C201345,Riley,Davis,,USA.,82,391732,Prospect
C203900,Reese,Miller,,United States,38,325029,Active
C100321,Alex,Miller,,United States,67,335380,Inactive
C200746,Jordan,Wilson,jordan.wilson746@example.com,united states,47,243062,Inactive
C200771,Riley,Davis,riley.davis771@example.com,United States,29,456258,Inactive
C203201,Morgan,Miller,morgan.miller3201@example.com,United States,28,77420,Inactive
C202872,Casey,Garcia,casey.garcia2872@example.com,U.S.,66,325336,Prospect
C100407,Jamie,Johnson,,United States,55,162729,Inactive
C203345,Quinn,Brown,quinn.brown3345@example.com,Mexico,40,265104,Inactive
C202083,Avery,Kim,,United States,80,27141,Prospect
C200374,Casey,Garcia,casey.garcia374@example.com,United States,28,108005,Prospect
C100409,Reese,Johnson,reese.johnson2448@example.com,United States,74,207757,Prospect
C203639,Quinn,Davis,,United States,67,139001,Inactive
C100069,Reese,Wilson,reese.wilson270@example.com,United states,70,209746,Inactive
C202743,Riley,Smith,,Germany,82,76976,Inactive
C203898,Morgan,Wilson,,United States,71,129728,Inactive
C204073,Quinn,Brown,,United States,74,360579,Inactive
C203219,Riley,Kim,,United Kingdom,75,144180,Active
C200381,Avery,Brown,avery.brown381@example.com,Germany,71,309030,Prospect
C202216,Jordan,Wilson,jordan.wilson2216@example.com,Mexico,28,191100,Active
C100248,Quinn,Chen,quinn.chen3227@example.com,United States,41,234585,Active
C200232,Quinn,Miller,quinn.miller232@example.com,Australia,77,290644,Prospect
C202868,Jordan,Garcia,,Germany,74,165605,Active
C203882,Casey,Davis,,United States,44,229828,Prospect
C202117,Morgan,Miller,,Germany,35,146234,Inactive
C200284,Taylor,Chen,taylor.chen284@example.com,USA,80,250243,Prospect
C200607,Taylor,Chen,taylor.chen607@example.com,United Kingdom,18,145601,Prospect
C201449,Alex,Wilson,,United States,68,176768,Active
C100272,Morgan,Smith,morgan.smith1547@example.com,United States,69,140987,Inactive
C203859,Jamie,Wilson,jamie.wilson3859@example.com,United States,53,432441,Active
C201038,Quinn,Miller,quinn.miller1038@example.com,United Kingdom,52,287127,Active
C200125,Casey,Johnson,casey.johnson125@example.com,united states,62,"$45,000",Inactive
C202361,Riley,Garcia,,Mexico,132,264391,Prospect
C201041,Alex,Davis,,United States,81,209508,Inactive
C200144,Quinn,Garcia,,US,59,453169,Inactive
C100008,Jamie,Miller,,United states,63,292051,Inactive
C203607,Quinn,Smith,,Germany,45,231526,Prospect
C203104,Morgan,Miller,morgan.miller3104@example.com,United States,45,405969,Prospect
C100292,Jordan,Johnson,jordan.johnson1606@example.com,United States,33,27582,Active
C202788,Riley,Wilson,riley.wilson2788@example.com,United Kingdom,50,N/A,Active
C203326,Jordan,Davis,,United Kingdom,39,449314,Inactive
C203616,Riley,Kim,riley.kim3616@example.com,united states,80,182251,Prospect
C203136,Casey,Wilson,,United States,46,314618,Inactive
C203783,Avery,Smith,,Germany,61,"$45,000",Prospect
C100229,Taylor,Brown,taylor.brown983@example.com,Australia,23,"$45,000",Inactive
C201132,Riley,Brown,,USA,64,408771,Active
C200690,Casey,Kim,casey.kim690@example.com,United States,31,34717,Prospect
C100327,Alex,Davis,,United Kingdom,45,267647,Active
C200477,Riley,Chen,riley.chen477@example.com,United States,40,159326,Inactive
C200266,Taylor,Kim,taylor.kim266@example.com,United States,79,36856,Inactive
C100327,Jamie,Johnson,,USA,71,374267,Active
C100080,Avery,Kim,,United States,53,216876,Active
C201153,Taylor,Wilson,,USA.,74,128825,Active
C100212,Alex,Wilson,alex.wilson1641@example.com,United States,51,199155,Inactive
C100203,Riley,Davis,,United States,18,319695,Active
C100054,Morgan,Smith,morgan.smith835@example.com,United Kingdom,52,368828,Prospect
C203247,Avery,Smith,,United States,52,312899,Prospect
C100396,Casey,Smith,,United Kingdom,54,301110,Active
C201474,Taylor,Patel,taylor.patel1474@example.com,Mexico,18,311602,Inactive
C100337,Morgan,Wilson,,United Kingdom,58,464695,Inactive
C201147,Avery,Chen,avery.chen1147@example.com,United States,67,187871,Prospect
C203202,Jamie,Johnson,,Canada,35,295408,Active
C100118,Jordan,Brown,jordan.brown4129@example.com,Australia,36,413603,Inactive
C100023,Avery,Davis,avery.davis2344@example.com,United States,64,303104,Inactive
C100264,Jamie,Smith,,United states,47,318345,Inactive
C200829,Avery,Brown,,United States,42,26912,Inactive
C201748,Riley,Johnson,riley.johnson1748@example.com,United States,31,128061,Prospect
C100044,Casey,Brown,casey.brown1138@example.com,United Kingdom,50,328156,Active
C202807,Reese,Miller,reese.miller2807@example.com,Mexico,67,19605,Prospect
C100104,Alex,Johnson,alex.johnson2650@example.com,US,35,389260,Prospect
C203645,Morgan,Davis,morgan.davis3645@example.com,US,23,100006,Inactive
C200311,Avery,Brown,avery.brown311@example.com,Canada,39,402055,Prospect
C203445,Jordan,Chen,jordan.chen3445@example.com,United States,54,99453,Active
C200670,Casey,Johnson,casey.johnson670@example.com,USA,54,117513,Prospect
C201143,Riley,Patel,riley.patel1143@example.com,Australia,43,384474,Prospect
C202103,Riley,Davis,,United Kingdom,28,266510,Active
C201166,Avery,Davis,avery.davis1166@example.com,United States,29,123995,Inactive
C201853,Jordan,Chen,,United States of America,48,37843,Active
C202046,Riley,Kim,riley.kim2046@example.com,U.S.A.,22,269429,Inactive
C203328,Jordan,Wilson,jordan.wilson3328@example.com,US,55,319441,Active
C201662,Reese,Davis,,united states,18,185900,Prospect
C201209,Casey,Miller,,Mexico,80,132331,Inactive
C203636,Taylor,Garcia,,United States,28,426080,Prospect
C203595,Reese,Kim,reese.kim3595@example.com,Mexico,58,301104,Inactive
C201568,Alex,Smith,,Canada,53,101346,Active
C203103,Alex,Miller,alex.miller3103@example.com,United States,82,253868,Prospect
C201092,Taylor,Davis,,Germany,39,41717,Inactive
C201477,Riley,Miller,riley.miller1477@example.com,United States,43,471179,Prospect
C100054,Alex,Garcia,,Australia,70,284294,Prospect
C100105,Morgan,Garcia,morgan.garcia2557@example.com,Mexico,37,252709,Active
C202583,Reese,Wilson,,USA,46,297454,Active
C202842,Morgan,Kim,morgan.kim2842@example.com,U.S.A.,41,334697,Inactive
C202860,Morgan,Davis,morgan.davis2860@example.com,United States,70,169125,Prospect
C200439,Jordan,Smith,jordan.smith439@example.com,Australia,40,166479,Inactive
C202060,Jamie,Wilson,,united states,74,346979,Prospect
C200486,Jamie,Johnson,,united states,70,466809,Inactive
C200263,Morgan,Brown,,United States,36,55839,Prospect
C100419,Alex,Miller,,United States,41,N/A,Prospect
C202954,Reese,Chen,reese.chen2954@example.com,United States,66,128003,Prospect
C202575,Reese,Johnson,,United States,57,209710,Prospect
C203295,Reese,Chen,,US,65,353823,Prospect
C202840,Quinn,Wilson,,united states,32,194764,Prospect
C202256,Casey,Miller,casey.miller2256@example.com,US,30,344495,Active
C100366,Reese,Patel,reese.patel1989@example.com,U.S.,66,351020,Inactive
C200756,Avery,Wilson,,Germany,68,178620,Active
C100199,Casey,Garcia,casey.garcia3630@example.com,United States,75,399355,Active
C202077,Taylor,Davis,taylor.davis2077@example.com,United States,57,245149,Inactive
C100385,Taylor,Kim,taylor.kim2306@example.com,UNITED STATES,32,329787,Prospect
C100350,Taylor,Patel,,United States,78,324816,Active
C203084,Riley,Smith,riley.smith3084@example.com,Germany,65,433262,Inactive
C201441,Taylor,Miller,,Canada,61,189016,Inactive
C100237,Quinn,Smith,quinn.smith227@example.com,Germany,19,187960,Prospect
C204030,Reese,Davis,,U.S.,70,"$45,000",Inactive
C100386,Avery,Patel,avery.patel665@example.com,United Kingdom,75,226695,Active
C203718,Taylor,Brown,taylor.brown3718@example.com,U.S.,65,129405,Prospect
C100411,Riley,Patel,,Mexico,28,65706,Inactive
C200397,Quinn,Patel,,United States,71,238807,Inactive
C202051,Casey,Wilson,casey.wilson2051@example.com,UNITED STATES,43,358204,Inactive
C203822,Jamie,Patel,,US,56,372339,Prospect
C100243,Riley,Patel,,United States,29,460530,Prospect
C203195,Riley,Wilson,,us,63,226232,Active
C203014,Taylor,Patel,taylor.patel3014@example.com,Mexico,26,"$45,000",Active
C201512,Alex,Garcia,,United States,27,356148,Inactive
C200160,Jordan,Brown,,united states,70,N/A,Prospect
C100037,Taylor,Brown,taylor.brown1647@example.com,U.S.A.,52,93967,Inactive
C201055,Riley,Wilson,riley.wilson1055@example.com,Germany,50,174734,Inactive
C100173,Jordan,Miller,jordan.miller4138@example.com,United States,21,255082,Active
C200781,Alex,Patel,alex.patel781@example.com,Australia,54,464137,Active
C100233,Casey,Johnson,casey.johnson2703@example.com,US,43,475527,Inactive
C100287,Alex,Patel,alex.patel224@example.com,United States,27,409639,Prospect
C100021,Taylor,Davis,taylor.davis2141@example.com,United Kingdom,81,146385,Active
C201544,Quinn,Garcia,,Canada,69,58570,Active
C200739,Quinn,Brown,,United States,54,137685,Prospect
C100179,Taylor,Brown,,United States,27,281504,Inactive
C203552,Quinn,Smith,quinn.smith3552@example.com,United States,35,435980,Inactive
C203908,Jamie,Patel,,United States,53,"$125,500",Prospect
C201898,Avery,Johnson,,united states,18,82662,Prospect
C200235,Taylor,Wilson,taylor.wilson235@example.com,Germany,73,65025,Prospect
C100260,Alex,Wilson,,Mexico,29,338702,Prospect
C203132,Alex,Davis,alex.davis3132@example.com,United States,69,341623,Inactive
C201286,Jordan,Johnson,jordan.johnson1286@example.com,United States,32,367727,Active
C200614,Morgan,Smith,morgan.smith614@example.com,United States,56,41346,Inactive
C100204,Jamie,Davis,,Canada,54,111541,Active
C100390,Casey,Johnson,casey.johnson3165@example.com,Mexico,58,120655,Active
C201943,Alex,Patel,alex.patel1943@example.com,United States,47,242242,Prospect
C201581,Riley,Johnson,riley.johnson1581@example.com,U.S.,18,373595,Prospect
C100413,Avery,Johnson,avery.johnson327@example.com,United States,72,255370,Active
C202416,Alex,Davis,,United States,79,343923,Active
C100283,Quinn,Chen,,United States,57,"$45,000",Prospect
C200860,Alex,Patel,alex.patel860@example.com,United States,41,458046,Active
C100012,Jamie,Smith,jamie.smith1310@example.com,United Kingdom,51,358389,Active
C200328,Alex,Patel,alex.patel328@example.com,USA,61,132395,Active
C100396,Quinn,Johnson,quinn.johnson991@example.com,US,25,37196,Inactive
C100255,Quinn,Brown,quinn.brown988@example.com,USA,66,289627,Inactive
C201044,Jordan,Chen,,United States,46,404548,Active
C201566,Morgan,Smith,,US,45,312249,Prospect
C204035,Morgan,Davis,morgan.davis4035@example.com,United States,44,421923,Prospect
C202271,Riley,Smith,riley.smith2271@example.com,United States,18,233345,Active
C204078,Jamie,Smith,,United States,22,190906,Inactive
C100190,Casey,Patel,casey.patel3896@example.com,United Kingdom,71,323337,Inactive
C201284,Casey,Wilson,casey.wilson1284@example.com,United States,21,318470,Active
C100329,Alex,Smith,alex.smith4139@example.com,United States,19,130700,Inactive
C100080,Jordan,Johnson,jordan.johnson1534@example.com,Australia,65,380870,Inactive
C100108,Taylor,Miller,,USA,67,256501,Active
C204123,Jordan,Smith,jordan.smith4123@example.com,United States,24,32391,Inactive
C200176,Casey,Garcia,casey.garcia176@example.com,United Kingdom,68,456462,Prospect
C200085,Quinn,Kim,quinn.kim85@example.com,United Kingdom,40,166279,Active
C100312,Jordan,Smith,,United States,49,N/A,Inactive
C100331,Casey,Patel,,United States,51,467129,Prospect
C100256,Jordan,Kim,,Canada,57,463254,Inactive
C200430,Casey,Brown,casey.brown430@example.com,USA,47,346715,Prospect
C100196,Casey,Miller,,Mexico,50,238964,Inactive
C100315,Morgan,Garcia,morgan.garcia883@example.com,United States,30,31919,Active
C201588,Jamie,Garcia,,Germany,82,337430,Active
C201096,Jamie,Brown,,Canada,60,473165,Inactive
C200650,Reese,Johnson,,United States,53,357669,Inactive
C100403,Jamie,Garcia,,USA,39,65918,Inactive
C100214,Jamie,Patel,,U.S.,34,181850,Inactive
C203351,Reese,Brown,reese.brown3351@example.com,US,19,315684,Inactive
C202104,Alex,Brown,alex.brown2104@example.com,Canada,55,202802,Prospect
C202704,Jordan,Smith,jordan.smith2704@example.com,U.S.,22,26945,Inactive
C203869,Casey,Miller,casey.miller3869@example.com,United Kingdom,79,458385,Inactive
C203710,Casey,Davis,,United States,56,270210,Inactive
C200917,Quinn,Kim,,Canada,54,396682,Prospect
C202410,Quinn,Davis,,United States,38,"$125,500",Active
C202874,Casey,Johnson,casey.johnson2874@example.com,Australia,77,462486,Prospect
C200177,Jamie,Garcia,jamie.garcia177@example.com,United Kingdom,39,196753,Prospect
C203385,Taylor,Smith,taylor.smith3385@example.com,USA,68,203552,Active
C202890,Quinn,Wilson,quinn.wilson2890@example.com,United States,41,199026,Prospect
C100159,Reese,Smith,reese.smith4051@example.com,United States,32,72992,Inactive
C100289,Riley,Patel,,United States,19,31090,Inactive
C201492,Riley,Chen,,Mexico,59,292643,Active
C202351,Riley,Kim,riley.kim2351@example.com,Mexico,69,435651,Inactive
C203698,Avery,Davis,,United States,27,218559,Prospect
C200804,Morgan,Johnson,,Germany,24,178802,Active
C200308,Jamie,Wilson,,Australia,54,302123,Active
C202152,Jamie,Brown,jamie.brown2152@example.com,United States,80,48113,Active
C202518,Morgan,Patel,morgan.patel2518@example.com,United States,48,270784,Inactive
C203681,Reese,Kim,,US,42,406864,Prospect
C204106,Quinn,Davis,quinn.davis4106@example.com,Australia,18,N/A,Prospect
C201326,Riley,Wilson,,Australia,29,192891,Prospect
C203778,Alex,Davis,alex.davis3778@example.com,Canada,68,338890,Inactive
C100165,Casey,Johnson,casey.johnson2307@example.com,Mexico,53,286735,Active
C100161,Riley,Johnson,,Australia,50,313191,Prospect
C202920,Casey,Davis,casey.davis2920@example.com,United States,82,20089,Active
C202031,Jordan,Chen,jordan.chen2031@example.com,Canada,22,180593,Active
C100203,Morgan,Chen,morgan.chen3422@example.com,US,60,390546,Prospect
C200493,Alex,Kim,,US,50,426963,Active
C100015,Morgan,Davis,,Germany,62,373710,Inactive
C100152,Jamie,Kim,jamie.kim2499@example.com,Australia,80,119236,Prospect
C202594,Quinn,Johnson,,Germany,50,409073,Active
C203293,Riley,Brown,riley.brown3293@example.com,Australia,44,96352,Active
C202899,Riley,Davis,riley.davis2899@example.com,Germany,78,247073,Prospect
C100144,Jordan,Miller,jordan.miller3141@example.com,United States,79,381448,Active
C100253,Reese,Johnson,reese.johnson2578@example.com,United States,70,69731,Active
C202476,Taylor,Kim,,United States,18,375414,Prospect
C202632,Jamie,Wilson,jamie.wilson2632@example.com,US,61,84676,Inactive
C100212,Casey,Chen,casey.chen3443@example.com,United States,48,175966,Active
C202486,Riley,Johnson,,Germany,72,76970,Active
C202923,Jordan,Kim,,Germany,24,44078,Active
C202028,Riley,Miller,riley.miller2028@example.com,Australia,34,40413,Inactive
C203795,Taylor,Johnson,taylor.johnson3795@example.com,Australia,61,59040,Prospect
C202187,Reese,Miller,reese.miller2187@example.com,United States,26,257042,Prospect
C100338,Quinn,Johnson,quinn.johnson500@example.com,Canada,54,442952,Inactive
C203521,Riley,Garcia,riley.garcia3521@example.com,UNITED STATES,55,313211,Active
C100282,Jamie,Johnson,jamie.johnson103@example.com,Germany,82,167322,Active
C202233,Casey,Wilson,casey.wilson2233@example.com,United Kingdom,64,319558,Prospect
C202525,Riley,Davis,,United States,21,42253,Inactive
C204075,Jamie,Wilson,,USA,71,"$45,000",Inactive
C200539,Morgan,Patel,morgan.patel539@example.com,United States,69,89874,Active
C200746,Jordan,Wilson,jordan.wilson746@example.com,united states,47,243062,Inactive
C100324,Casey,Wilson,casey.wilson852@example.com,Canada,43,29364,Prospect
C100319,Reese,Johnson,reese.johnson928@example.com,United States,33,224546,Inactive
C100299,Taylor,Kim,taylor.kim2767@example.com,United States,38,24430,Active
C100364,Quinn,Chen,,Germany,35,341815,Prospect
C100322,Quinn,Smith,,United Kingdom,51,197096,Prospect
C201568,Alex,Smith,,Canada,53,101346,Active
C202576,Jamie,Garcia,,United States,53,98740,Prospect
C203463,Morgan,Kim,,United States,56,113648,Inactive
C202910,Casey,Patel,casey.patel2910@example.com,Germany,18,334352,Inactive
C200503,Taylor,Davis,taylor.davis503@example.com,United States,57,31037,Inactive
C203583,Jamie,Johnson,,US,62,186183,Active
C200655,Avery,Miller,avery.miller655@example.com,United States,63,377470,Prospect
C100003,Reese,Garcia,reese.garcia2455@example.com,United States,26,N/A,Prospect
C202186,Riley,Miller,riley.miller2186@example.com,Germany,72,433479,Prospect
C203527,Riley,Brown,,USA,28,"$45,000",Inactive
C201500,Jordan,Patel,,United States,53,338007,Prospect
C200170,Jamie,Patel,jamie.patel170@example.com,Australia,67,112430,Prospect
C200457,Morgan,Patel,,US,18,29304,Active
C202496,Jordan,Chen,,Mexico,53,199459,Prospect
C202855,Jamie,Johnson,jamie.johnson2855@example.com,Canada,82,220581,Inactive
C202660,Riley,Chen,riley.chen2660@example.com,United Kingdom,21,181270,Inactive
C100195,Alex,Garcia,alex.garcia3947@example.com,United Kingdom,33,149073,Active
C202917,Taylor,Wilson,taylor.wilson2917@example.com,US,29,96184,Prospect
C200533,Taylor,Miller,,United Kingdom,24,361094,Prospect
C203720,Riley,Johnson,,United States,79,141664,Prospect
C202161,Quinn,Smith,,United States,26,203979,Prospect
C201855,Reese,Patel,reese.patel1855@example.com,Canada,40,361729,Inactive
C201472,Casey,Patel,casey.patel1472@example.com,United States,70,39755,Prospect
C100107,Jamie,Johnson,jamie.johnson2218@example.com,Germany,57,401406,Inactive
C203980,Riley,Davis,riley.davis3980@example.com,Australia,77,388242,Prospect
C201020,Morgan,Johnson,morgan.johnson1020@example.com,US,65,446966,Prospect
C202629,Jordan,Garcia,,United States,78,372702,Inactive
C100005,Jamie,Davis,,United Kingdom,41,93231,Prospect
C100114,Casey,Chen,,United States,54,299715,Active
C201189,Taylor,Chen,taylor.chen1189@example.com,U.S.,18,375681,Active
C200156,Jordan,Patel,jordan.patel156@example.com,United States,19,416425,Active
C203799,Avery,Smith,avery.smith3799@example.com,US,52,176079,Active
C203501,Reese,Smith,,United States,34,145137,Active
C203568,Reese,Johnson,,Germany,18,419603,Inactive
C201675,Riley,Kim,riley.kim1675@example.com,Mexico,32,171521,Active
C100028,Quinn,Wilson,,United Kingdom,28,284284,Active
C201333,Reese,Miller,reese.miller1333@example.com,US,31,443621,Active
C100091,Casey,Garcia,casey.garcia2273@example.com,USA,129,112066,Inactive
C201318,Taylor,Smith,,Germany,26,359603,Active
C203582,Casey,Garcia,casey.garcia3582@example.com,Mexico,18,279184,Prospect
C201816,Jamie,Chen,jamie.chen1816@example.com,United states,19,101003,Inactive
C201215,Reese,Johnson,reese.johnson1215@example.com,Australia,22,445691,Inactive
C202027,Avery,Patel,avery.patel2027@example.com,Australia,20,55805,Prospect
C100341,Quinn,Wilson,,United States,79,260179,Active
C201894,Alex,Brown,,United States,62,330460,Inactive
C100152,Casey,Kim,casey.kim1982@example.com,United States,55,419805,Inactive
C100096,Avery,Chen,avery.chen3516@example.com,United States,46,235879,Active
C204133,Riley,Johnson,riley.johnson4133@example.com,United States,18,451366,Prospect
C100161,Casey,Smith,casey.smith331@example.com,United Kingdom,42,N/A,Inactive
C200833,Alex,Kim,,United States,82,32525,Inactive
C100239,Riley,Garcia,riley.garcia2657@example.com,United States,22,109630,Prospect
C203890,Jamie,Chen,,US,37,276780,Active
C100275,Casey,Garcia,,United Kingdom,56,"$45,000",Inactive
C100248,Quinn,Chen,quinn.chen3227@example.com,United States,41,234585,Active
C203707,Quinn,Wilson,,Canada,38,166449,Inactive
C202381,Morgan,Patel,,United States,36,220848,Prospect
C202509,Alex,Kim,alex.kim2509@example.com,USA,18,109840,Active
C201230,Alex,Brown,,United States,40,313014,Inactive
C202235,Jordan,Garcia,jordan.garcia2235@example.com,USA.,41,58029,Active
C201237,Quinn,Wilson,quinn.wilson1237@example.com,USA,24,472948,Prospect
C100154,Quinn,Johnson,quinn.johnson3122@example.com,United States,72,144095,Active
C201931,Riley,Garcia,riley.garcia1931@example.com,United States,34,294730,Inactive
C100025,Casey,Wilson,,United States,71,331809,Active
C201856,Morgan,Johnson,morgan.johnson1856@example.com,United Kingdom,52,140819,Active
C203602,Jamie,Kim,jamie.kim3602@example.com,Australia,71,198792,Active
C202442,Quinn,Wilson,quinn.wilson2442@example.com,United States,37,235704,Prospect
C200976,Jordan,Smith,jordan.smith976@example.com,Canada,42,213621,Inactive
C200519,Jamie,Kim,jamie.kim519@example.com,Australia,32,185019,Active
C203071,Taylor,Garcia,taylor.garcia3071@example.com,United States,38,319125,Active
C201841,Avery,Patel,avery.patel1841@example.com,US,60,346278,Active
C100151,Jamie,Chen,,Mexico,47,318009,Inactive
C203331,Morgan,Smith,morgan.smith3331@example.com,United States,41,249636,Inactive
C100064,Morgan,Brown,morgan.brown3019@example.com,Australia,41,104918,Prospect
C202012,Avery,Chen,,US,70,311238,Active
C203091,Morgan,Smith,morgan.smith3091@example.com,United states,80,39450,Prospect
C202513,Jamie,Garcia,jamie.garcia2513@example.com,Australia,71,218540,Inactive
C100095,Reese,Davis,,Mexico,82,318771,Active
C200034,Taylor,Brown,,United States,33,222619,Prospect
C200445,Morgan,Wilson,,Canada,25,381486,Active
C203135,Jordan,Garcia,,US,29,294547,Prospect
C200565,Riley,Garcia,,Canada,48,224176,Active
C202085,Avery,Smith,,United Kingdom,82,264353,Inactive
C201040,Reese,Chen,,USA,35,290055,Inactive
C201239,Alex,Smith,alex.smith1239@example.com,United Kingdom,80,126067,Prospect
C100079,Taylor,Garcia,taylor.garcia1030@example.com,United Kingdom,36,391153,Inactive
C200225,Reese,Garcia,reese.garcia225@example.com,United States,43,"$45,000",Active
C202300,Quinn,Chen,,United States,69,71418,Active
C100043,Taylor,Miller,,United States,66,119096,Inactive
C100141,Avery,Kim,avery.kim1738@example.com,United States,73,443573,Prospect
C201168,Casey,Johnson,casey.johnson1168@example.com,Germany,67,67186,Active
C200070,Quinn,Chen,quinn.chen70@example.com,USA,64,128369,Inactive
C100316,Quinn,Wilson,,Australia,62,143557,Prospect
C200997,Alex,Garcia,,United States of America,18,227255,Inactive
C100348,Jordan,Miller,,United Kingdom,74,263373,Active
C202388,Riley,Johnson,,Mexico,34,459713,Active
C202376,Quinn,Kim,,U.S.,64,108108,Inactive
C202483,Morgan,Kim,morgan.kim2483@example.com,United Kingdom,21,430058,Prospect
C202402,Alex,Davis,,United States,79,19060,Inactive
C100283,Riley,Davis,,Australia,47,129015,Active
C203391,Jamie,Garcia,jamie.garcia3391@example.com,United States,39,49646,Prospect
C100198,Riley,Miller,riley.miller405@example.com,United States,61,320756,Prospect
C200013,Jamie,Patel,jamie.patel13@example.com,United States,65,164259,Inactive
C100071,Quinn,Patel,quinn.patel2461@example.com,Australia,76,21230,Prospect
C200766,Taylor,Wilson,taylor.wilson766@example.com,US,34,419147,Active
C202900,Quinn,Patel,,Germany,58,200752,Prospect
C202062,Quinn,Chen,quinn.chen2062@example.com,U.S.A.,40,63213,Active
C202189,Quinn,Miller,,Australia,73,"$45,000",Inactive
C204014,Riley,Garcia,,United States,54,50723,Active
C203440,Casey,Davis,casey.davis3440@example.com,United states,47,449302,Inactive
C100023,Alex,Wilson,,United Kingdom,77,378842,Inactive
C100290,Reese,Wilson,,United States,77,75544,Inactive
C201605,Jamie,Kim,,United States,72,223633,Inactive
C200867,Jamie,Miller,jamie.miller867@example.com,United States,75,361369,Inactive
C202544,Taylor,Kim,,United states,21,374096,Active
C100238,Casey,Patel,,Germany,64,434793,Inactive
C204142,Casey,Chen,,United States,37,160396,Prospect
C203434,Avery,Garcia,avery.garcia3434@example.com,United States,64,343359,Inactive
C200204,Jamie,Chen,jamie.chen204@example.com,United Kingdom,34,147673,Prospect
C200591,Taylor,Patel,,Canada,61,61448,Prospect
C200949,Taylor,Brown,taylor.brown949@example.com,Canada,60,402385,Active
C201598,Morgan,Patel,morgan.patel1598@example.com,Australia,72,225539,Active
C100160,Jamie,Brown,jamie.brown2551@example.com,Germany,26,440236,Inactive
C100199,Morgan,Garcia,morgan.garcia2696@example.com,United States,78,138253,Prospect
C203471,Jordan,Wilson,jordan.wilson3471@example.com,UNITED STATES,61,255954,Inactive
C200743,Morgan,Davis,morgan.davis743@example.com,Mexico,26,425047,Active
C201979,Quinn,Davis,,Mexico,24,425050,Active
C201461,Quinn,Johnson,quinn.johnson1461@example.com,United States,50,199641,Inactive
C100047,Avery,Davis,,United States,52,479572,Prospect
C202429,Alex,Johnson,alex.johnson2429@example.com,US,51,164653,Prospect
C200326,Reese,Miller,reese.miller326@example.com,USA,18,167524,Prospect
C100311,Jamie,Garcia,,United States,78,173366,Active
C202080,Quinn,Smith,quinn.smith2080@example.com,United States,33,264140,Active
C100127,Jamie,Brown,jamie.brown701@example.com,Mexico,63,275442,Prospect
C100360,Taylor,Johnson,taylor.johnson3885@example.com,USA,57,105898,Inactive
C100007,Casey,Garcia,casey.garcia2850@example.com,UNITED STATES,72,119307,Active
C202889,Taylor,Miller,,U.S.A.,133,312345,Prospect
C201103,Jamie,Patel,,United States,76,159097,Active
